GEOID,B01003_001_Population
360610028003,1639
360610013001,2285
360610014021,1483
360610022012,760
360610022013,1168
360610032004,668
360610032002,500
360610146011,991
360610165002,1229
360610165001,1377
360610226001,1921
360610265004,2343
360610265001,1089
360610265002,2449
360610038001,1550
360610038002,580
360610058001,3521
360610088002,1585
360610088003,1501
360610120003,516
360610120004,1442
360610155001,1283
360610166001,515
360610166002,1824
360610166004,1234
360610124001,1528
360610124002,1766
360610130003,1010
360610115001,1715
360610117001,4242
360610130001,614
360610130002,1144
360610130004,698
360610135002,4156
360610135001,4098
360610144011,1002
360610146021,1381
360610146022,1760
360610148023,1662
360610148021,1511
360610148022,1526
360610148024,1153
360610160021,1839
360610096001,141
360610156021,2458
360610168001,1622
360610168002,1819
360610173001,1187
360610173004,1032
360610175004,1096
360610175003,2023
360610175002,1351
360610175005,1146
360610005001,0
360610030021,1965
360610063004,883
360610063003,1032
360610063001,2134
360610030013,845
360610030014,854
360610030012,1181
360610134004,843
360610134001,860
360610134002,1029
360610066002,986
360610068003,1378
360610068002,730
360610082002,1278
360610084002,1956
360610089003,1764
360610089002,1266
360610089001,632
360610099001,5759
360610008001,1310
360610006004,1274
360610006001,1678
360610008003,1694
360610024001,2505
360610025001,2845
360610090002,1491
360610092001,1602
360610104001,919
360610119002,620
360610119001,477
360610132003,1655
360610132004,2421
360610263002,1551
360610263003,1847
360610263005,989
360610275001,1181
360610275002,2294
360610285003,1178
360610269002,1464
360610269005,1909
360610291003,2162
360610269006,1646
360610281001,952
360610283002,3458
360610291001,1672
360610291004,1099
360610295002,2202
360610295003,2427
360610255003,1712
360610255001,2313
360610193003,1097
360610194003,1793
360610194001,2372
360610212003,1010
360610212001,1843
360610167005,1121
360610181001,1915
360610181002,1032
360610209012,1678
360610223021,3407
360610253004,1109
360610253001,2872
360610253003,3143
360610253005,1173
360610029002,1491
360610029003,1934
360610157003,1533
360610158014,1177
360610158012,1060
360610158013,854
360610161003,762
360610161002,850
360610164002,2761
360610164003,1380
360610196003,1036
360610196002,1302
360610180001,3614
360610180003,1470
360610190001,3504
360610193002,1461
360610193005,3908
360610193006,1398
360610237003,1750
360610237002,2411
360610251001,1318
360610267001,2056
360610277004,988
360610111003,1560
360610277003,1863
360610277001,2413
360610111002,787
360610111001,2491
360610114022,775
360610114021,1020
360610140005,1230
360610186001,2327
360610200001,2039
360610201021,1328
360610201023,558
360610201024,1168
360610214001,1938
360610221022,1425
360610228001,1569
360610228002,1431
360610228004,1317
360610229001,912
360610229004,1897
360610229003,2769
360610269003,979
360610239001,1397
360610239002,1793
360610241001,1564
360610241003,1290
360610293003,2269
360610293004,1357
360610297001,20
360610198001,2852
360610083003,1890
360610198002,0
360610075001,1461
360610075002,1326
360610083002,834
360610097002,803
360610178003,1163
360610188003,1996
360610188004,1204
360610188002,1694
360610203001,1865
360610139004,1756
360610139003,1346
360610139001,2001
360610145001,2279
360610167003,1657
360610179006,1533
360610179002,843
360610179005,1074
360610182002,741
360610182005,2591
360610182003,1688
360610182004,1879
360610183003,481
360610183006,589
360610183002,534
360610191004,1430
360610183001,1901
360610191005,2063
360610191001,1441
360610191003,1289
360610206002,1750
360610206001,1914
360610167001,940
360610100001,527
360610102001,100
360610106021,1034
360610106022,2346
360610114012,455
360610114011,682
360610128003,826
360610128002,905
360610128004,1114
360610128001,1755
360610153006,1460
360610153002,1624
360610153004,1306
360610153001,1306
360610136001,2273
360610136002,1423
360610157001,930
360610144022,694
360610144021,1428
360610157002,1558
360610018005,770
360610018001,1137
360610018003,1264
360610018002,516
360610018004,890
360610211001,1749
360610211002,954
360610216001,2039
360610216002,787
360610216004,1758
360610216003,1364
360610219002,1407
360610219001,1212
360610201011,1803
360610078002,824
360610078001,1308
360610078003,663
360610112021,363
360610143001,3
360610174013,922
360610174012,1804
360610174011,1840
360610207011,1392
360610147001,3350
360610064001,1921
360610064004,1500
360610064002,1401
360610121003,753
360610121001,1308
360610122002,632
360610122001,707
360610122003,255
360610126002,580
360610126003,1374
360610126001,3528
360610126004,1797
360610129002,4651
360610129001,2471
360610137001,1139
360610137004,1409
360610137002,441
360610137003,1364
360610138002,2195
360610138004,2165
360610138001,932
360610125002,1432
360610064003,694
360610065003,1000
360610065002,1065
360610065001,1782
360610125001,975
360610106012,1312
360610106013,1368
360610121002,2162
360610098007,1015
360610099000,0
360610106010,0
360610106014,988
360610106015,1246
360610106016,1587
360610106020,0
360610106023,1182
360610108004,1080
360610108005,1280
360610108006,1283
360610110003,2221
360610110004,676
360610110006,1435
360610118008,407
360610116000,0
360610118005,658
360610118006,1500
360610121005,867
360610124000,0
360610124003,1574
360610124006,2042
360610124008,304
360610126005,2061
360610126007,877
360610126008,1612
360610128005,1083
360610016005,1218
360610020000,0
360610020002,1805
360610020003,758
360610022014,2687
360610024000,0
360610025000,0
360610025002,1022
360610025003,1641
360610028004,2767
360610032005,544
360610032006,2174
360610032007,900
360610037000,0
360610037001,846
360610037003,851
360610038006,849
360610038007,1314
360610040005,1566
360610040006,1421
360610044001,2401
360610044002,902
360610044004,804
360610044005,4175
360610050003,905
360610044007,2873
360610044008,2071
360610048007,0
360610157008,1377
360610156014,2900
360610157005,1679
360610157007,1130
360610159000,0
360610159005,1738
360610159007,1146
360610161004,1025
360610161005,1590
360610162000,0
360610162001,1743
360610163000,0
360610164004,1792
360610165005,1170
360610167000,0
360610169006,1648
360610170004,2479
360610171000,0
360610172001,1891
360610172003,954
360610172004,1097
360610173005,1468
360610173006,1749
360610173007,963
360610291006,2748
360610291007,1010
360610297000,0
360610050005,1286
360610055013,713
360610240001,1862
360610241004,1879
360610241005,934
360610242001,2265
360610242002,1301
360610243020,0
360610243022,3043
360610245007,1630
360610255000,0
360610247000,0
360610247004,1737
360610247005,962
360610255004,1060
360610257001,921
360610257002,1215
360610257003,2501
360610259001,2536
360610259002,1237
360610261006,855
360610261007,1718
360610265005,961
360610269001,1448
360610275000,0
360610279006,1566
360610281002,2346
360610283003,1194
360610285004,1869
360610287000,0
360610002010,0
360610002024,1320
360610002025,1850
360610005002,0
360610006005,2030
360610006006,2041
360610008000,0
360610008004,1774
360610008006,1328
360610009000,0
360610010020,0
360610010022,1228
360610146013,642
360610148012,1600
360610146014,1730
360610146024,1023
360610146026,1268
360610149003,1406
360610149004,433
360610150012,1091
360610151000,0
360610151004,4408
360610152000,0
360610152004,899
360610152005,1158
360610152006,1036
360610153005,1211
360610153007,1769
360610154005,2273
360610154006,1029
360610154007,708
360610154008,856
360610154009,1515
360610155000,0
360610155002,1592
360610155003,901
360610155004,1143
360610155005,371
360610056003,920
360610059005,1034
360610060000,0
360610060003,1546
360610014012,1442
360610015010,0
360610015013,1072
360610015020,0
360610015023,0
360610175007,988
360610177005,1467
360610177007,1066
360610177008,1427
360610179000,0
360610179007,1199
360610155006,4701
360610181003,2682
360610181004,1279
360610181005,1133
360610181006,1513
360610183000,0
360610183007,799
360610185002,2428
360610185003,1010
360610238010,0
360610238020,0
360610238021,2198
360610240000,0
360610186003,2569
360610187000,0
360610189006,3259
360610191000,0
360610192000,0
360610192003,1859
360610195000,0
360610195005,1558
360610199005,2240
360610199006,1040
360610205003,823
360610210000,0
360610210004,1651
360610211005,1262
360610129000,0
360610132005,1633
360610132006,1584
360610133005,893
360610134005,1650
360610134007,2237
360610134009,374
360610135000,0
360610137005,865
360610136005,1885
360610136006,1704
360610136008,2839
360610138005,1056
360610138006,1861
360610138008,777
360610138009,1731
360610139006,1519
360610139007,1314
360610144013,931
360610144014,1459
360610144023,1032
360610144024,2079
360610144025,1710
360610145003,1465
360610145004,756
360610079000,0
360610081005,1473
360610086010,0
360610086020,0
360610086031,1379
360610086034,1344
360610088004,956
360610088007,574
360610090005,589
360610091004,975
360610093007,446
360610098005,979
360610211006,1802
360610213031,1294
360610229005,1928
360610231002,1779
360610236000,0
360610066008,728
360610068005,1402
360610070005,1333
360610071005,1013
360610072007,757
360610075000,0
360610078004,1658
360610299001,2888
360610311000,0
360610208003,1696
360610187001,2170
360610187006,702
360610189003,2522
360610189001,1574
360610210002,1727
360610225005,2368
360610026022,2372
360610036012,966
360610055021,527
360610056002,1130
360610077004,1617
360610080002,1049
360610080001,893
360610090003,1022
360610034001,1704
360610042002,1093
360610220001,923
360610220005,1871
360610223013,1909
360610233002,2270
360610261002,1652
360610234002,2995
360610247002,2102
360610261003,1724
360610230001,1719
360610235011,1349
360610236002,1450
360610169003,1528
360610169001,1356
360610171003,1412
360610171004,730
360610179003,1134
360610072004,1159
360610072001,934
360610074001,1506
360610002022,2229
360610015021,3069
360610027001,1431
360610050002,1001
360610048003,448
360610048002,845
360610052002,2514
360610060001,1835
360610163003,382
360610163004,841
360610192001,609
360610195002,1462
360610118001,1509
360610199001,1478
360610199003,1219
360610230002,1970
360610159004,737
360610245004,2839
360610066001,789
360610087002,797
360610271002,1159
360610271001,2268
360610303003,1653
360610307001,684
360610245005,3757
360610020001,2027
360610039003,1100
360610081003,784
360610091002,2244
360610093001,1554
360610160012,1356
360610093003,1111
360610177004,1459
360610156011,787
360610162003,1417
360610225003,1545
360610040001,2267
360610040002,1424
360610222001,1598
360610016003,1374
360610021002,3180
360610028001,874
360610013002,2354
360610014022,1265
360610022011,1856
360610032003,1290
360610032001,1746
360610165003,1635
360610265003,1304
360610038003,2296
360610038004,1077
360610088001,683
360610120002,599
360610120001,499
360610166003,1646
360610166005,516
360610115002,2064
360610158021,2249
360610070004,586
360610073002,781
360610073003,1108
360610184003,1521
360610010011,1455
360610170001,1374
360610009002,0
360610012001,1743
360610127002,1215
360610131002,1765
360610142005,596
360610133003,1452
360610133002,1324
360610142004,679
360610150011,1035
360610150023,717
360610279003,2648
360610112031,831
360610071001,831
360610079002,1539
360610108003,1366
360610110002,964
360610116002,1264
360610124004,1354
360610140003,675
360610241002,2562
360610293001,1677
360610293002,1117
360610197021,2602
360610109001,182
360610083001,1120
360610097001,2045
360610178002,1364
360610188001,910
360610203002,1558
360610139002,1263
360610145002,1460
360610166006,1012
360610182001,1427
360610183004,1592
360610183005,1374
360610191006,1489
360610191002,1780
360610197011,514
360610167004,1448
360610100002,1241
360610136003,1921
360610148011,1535
360610010021,1174
360610018007,1536
360610018006,1377
360610211003,2396
360610211004,1258
360610216005,2555
360610219004,416
360610219003,3185
360610173003,1687
360610168003,1500
360610173002,888
360610175001,2062
360610175006,2090
360610030022,950
360610063002,1153
360610178001,1157
360610030011,1072
360610134003,1447
360610136004,2790
360610068001,691
360610082001,1077
360610084001,0
360610089004,922
360610006002,2013
360610006003,695
360610008002,954
360610024002,1646
360610132002,1007
360610132001,1039
360610263001,3040
360610285002,2242
360610285001,2708
360610269004,1627
360610283001,994
360610291002,1983
360610295001,2042
360610295004,1627
360610255002,1001
360610194004,1704
360610194002,648
360610253002,2505
360610167002,1137
360610209011,1832
360610253006,2587
360610029001,1498
360610157004,724
360610158011,2045
360610161001,942
360610164001,1353
360610196001,1557
360610180002,2080
360610185001,1257
360610251002,1417
360610193004,564
360610193001,1333
360610237001,3131
360610277002,1536
360610214002,1658
360610186002,2484
360610200002,1617
360610201022,1387
360610221021,1134
360610228003,1455
360610229002,1515
360610235021,1986
360610118007,1240
360610108007,2105
360610110005,654
360610117000,0
360610121006,1545
360610124005,737
360610124007,747
360610126006,1501
360610127005,761
360610121004,1285
360610122004,959
360610138003,632
360610064005,1502
360610065004,1422
360610065005,1154
360610106011,643
360610113001,110
360610293005,2449
360610054003,1778
360610241000,0
360610242000,0
360610242003,1092
360610243023,1937
360610273004,1795
360610279007,1130
360610283004,2135
360610291005,1980
360610037002,882
360610038005,1198
360610039000,0
360610044000,0
360610044003,2653
360610044006,805
360610048006,1034
360610050004,900
360610158022,2270
360610156013,564
360610157006,824
360610159006,1061
360610160022,1735
360610161006,1035
360610162005,2323
360610165004,912
360610169005,843
360610170005,973
360610172002,1015
360610172005,826
360610132000,0
360610132007,1511
360610134006,1063
360610134008,2573
360610136000,0
360610136007,1124
360610137006,1201
360610138007,852
360610139005,1266
360610144012,1626
360610002020,0
360610005000,0
360610006000,0
360610007000,0
360610008005,1933
360610010010,0
360610010023,2970
360610146012,905
360610146023,1163
360610146025,965
360610148025,934
360610149005,1231
360610151003,1093
360610152003,1697
360610060002,1967
360610059004,931
360610061003,1328
360610175000,0
360610177006,748
360610178000,0
360610180004,1048
360610156012,1073
360610238011,8533
360610238022,951
360610199000,0
360610205000,0
360610207012,1644
360610211000,0
360610179001,1007
360610094001,54
420034292022,1043
420031916004,794
420031916001,876
420031916002,833
420031916005,1216
420031916003,490
420034762002,1376
420034762001,808
420034772002,623
420034772004,1829
420032715003,1010
420032022003,643
420032022001,1611
420032715001,882
420032901001,884
420032901002,527
420032904004,877
420032904001,676
420032904005,644
420032904002,1316
420033001005,709
420033001003,472
420033001001,134
420033001004,1031
420034643003,648
420034688002,836
420034688003,1286
420034688001,489
420034689001,1505
420034689002,898
420034689003,1323
420034706002,666
420034706001,1637
420034706003,900
420034722003,804
420034722001,1068
420034722002,454
420034731002,872
420034731003,969
420034731005,963
420034731001,1470
420034753012,666
420034753013,2426
420034753033,1039
420034753032,1093
420031807002,580
420031807003,942
420031911002,1489
420032107002,685
420032206002,388
420032703002,562
420032206001,1269
420032602001,642
420032602003,351
420033206002,970
420034060001,1532
420034060002,749
420035151003,761
420031915002,1064
420032406002,750
420032406001,1386
420032701002,867
420032704001,1001
420033204001,798
420033204003,622
420034070023,1167
420034070024,2741
420034490001,2593
420034513003,1220
420034513001,4191
420034513002,1289
420034560031,920
420034560033,3016
420030703003,635
420035211001,1131
420035211002,1154
420035232001,1577
420035232003,1130
420035232004,524
420035521002,678
420035605001,929
420035605002,1493
420032412001,231
420032412002,545
420032509002,368
420032612001,1052
420030705002,910
420034120022,2219
420034135002,2029
420030405002,1706
420030705003,858
420031017001,654
420031920003,1213
420031920002,585
420031920005,734
420031920001,537
420032814001,830
420033207001,1179
420034050001,548
420034120012,2089
420034120013,1781
420034781002,987
420034781001,963
420034781004,816
420035030025,1811
420035030023,1179
420035030022,1100
420034900024,451
420034929002,597
420034929001,1572
420034040001,1409
420034240001,1060
420034240004,993
420031306003,1423
420031306002,536
420031919001,762
420031919003,536
420034323001,1015
420034511011,1962
420034511012,1727
420030409001,1052
420030409002,1422
420031608004,944
420031608003,540
420031304001,212
420031304003,430
420031403003,964
420031403004,749
420034142003,1629
420034142001,3054
420034270003,1407
420034270001,1344
420034350001,1279
420034350002,1262
420034370002,2509
420034591021,2265
420034591022,1160
420030605002,588
420035138001,778
420035138002,859
420035213023,1510
420035213022,1272
420035215002,2188
420035215001,1300
420035237012,1806
420035237013,977
420035238002,714
420035238004,1605
420035238003,851
420032620003,714
420032620002,674
420032607001,453
420032615001,640
420031918007,885
420031918005,776
420034135003,1627
420034135004,2202
420034135001,770
420034171003,500
420034171001,815
420034171002,748
420034200001,1543
420034455003,1196
420034455001,1070
420034592013,1973
420034592011,1694
420034592014,555
420034600012,1568
420034643002,672
420034643001,1226
420034120011,2775
420034120014,2565
420034133002,2086
420034133003,618
420034150011,1000
420034150013,2058
420034296001,2090
420030708001,1082
420031018001,1202
420031102003,949
420031102001,912
420031102002,735
420034993002,1215
420035612001,789
420035612002,568
420035180013,892
420035180012,1160
420035180011,1022
420035190002,1490
420035190003,567
420035190001,906
420035231002,1027
420035231001,1357
420034580001,448
420034580003,2097
420034580002,3822
420034610001,1035
420034703001,1645
420034742031,1373
420034742032,709
420034291001,1310
420034291002,1351
420034292021,1374
420035263022,867
420035263023,1474
420035263021,1822
420034035005,929
420034035003,1338
420034035002,714
420034070014,1645
420034070012,1154
420034070013,1813
420034090002,2262
420034070021,1432
420034110002,2907
420034263002,2180
420034263003,2315
420034732002,924
420034732001,735
420034733002,1527
420034733004,1100
420034733003,1195
420034734012,647
420034734014,1404
420034734011,611
420034735001,843
420034735003,2010
420034742022,2860
420034742021,2200
420035231004,384
420034080011,1369
420034080013,1707
420034080022,1960
420031408003,831
420031408002,1761
420031106003,789
420031106001,923
420031114002,813
420031301001,762
420031301002,592
420031410001,916
420031706002,667
420031706003,612
420034962001,1220
420034962003,1929
420034962002,956
420035128001,1317
420035129002,427
420035161001,1423
420034480001,1237
420034012003,647
420034012002,992
420034012004,872
420034013002,522
420034013003,1035
420034013001,1228
420034141022,2490
420034141023,1847
420034141021,3093
420034150021,1247
420034150022,1317
420034180001,1715
420034230001,865
420034230003,824
420034250003,952
420034250004,662
420034264001,875
420034264002,1062
420034264003,784
420034281002,612
420034773002,1883
420034773003,1104
420034825001,1778
420034790002,1147
420034802001,1838
420034802003,971
420034900041,2070
420035153002,875
420035170001,765
420035170002,945
420035200012,1743
420035214021,1398
420035214022,1248
420035233002,1324
420035233001,834
420035233003,478
420035236002,532
420035236003,2151
420035262012,2642
420035262023,1066
420035262021,1461
420031405002,400
420031413002,1550
420031413001,1387
420031414003,1205
420032615002,1021
420030902003,854
420034090003,3627
420034090004,2644
420030404001,438
420030709002,723
420031011001,1516
420031011003,691
420031207001,423
420035524003,1150
420035524001,739
420035615002,805
420035615001,1349
420031208002,456
420031208001,317
420031402002,1469
420031404003,976
420031404002,605
420032815002,1086
420033102003,466
420033102004,820
420033102005,666
420033102001,717
420033102002,712
420034011001,1251
420034011003,841
420034011004,873
420034741012,1511
420034011002,1743
420034132022,1763
420034132021,979
420034753043,937
420034753041,1081
420034753044,1457
420034754011,1416
420034754012,1659
420034761002,595
420034761003,930
420034761005,1358
420034804001,1219
420034804003,1429
420034838001,788
420034838003,1148
420035509001,549
420035162001,787
420035162002,860
420034928002,1193
420035070002,1203
420035080001,930
420035080002,1019
420035094001,1540
420035094005,909
420031414001,935
420031414005,947
420031903002,891
420031903001,865
420035235012,1323
420035235011,1788
420035513001,1104
420035513002,1545
420035519002,1049
420034560011,816
420031516003,574
420032023003,884
420032023002,771
420032708002,934
420032708003,862
420034134001,1564
420034134003,1606
420034172001,1290
420034212002,1097
420034212001,1822
420030703001,783
420030706001,851
420030809001,1037
420034961012,1671
420034961022,1424
420034961023,1262
420034961021,1612
420030903001,1164
420030903002,640
420031303001,217
420031303003,461
420031803001,1055
420031803002,665
420031918002,516
420031914002,1188
420031918004,636
420031918006,1174
420031204002,380
420031204001,373
420031517003,539
420031517006,1523
420031517002,604
420031517001,1127
420031517004,885
420032902003,462
420032902004,829
420032902005,1295
420032902002,889
420032902001,917
420030804002,803
420030804001,773
420032614003,643
420032614001,524
420034782003,1911
420034272004,890
420030509001,1292
420034272001,1490
420034272003,1430
420030902002,1013
420030510002,1285
420030511001,170
420031014001,1182
420031014004,785
420031203001,1490
420031609002,1948
420031609001,1119
420031406003,867
420031406001,1321
420034240002,770
420034240003,551
420034295002,1721
420034295001,1681
420034460002,825
420034460001,771
420030802001,951
420031917003,956
420031917002,619
420031917001,1955
420031113002,722
420031113003,721
420031113001,896
420031113004,713
420030501001,446
420030501003,1119
420030305001,1330
420035231003,1039
420035234002,654
420035234006,732
420035234001,1568
420035237024,562
420035237021,1887
420035237022,1780
420035237023,1184
420035252001,1379
420035252002,991
420035253001,731
420035253002,1500
420035261012,2515
420035261013,2734
420035261011,610
420035263012,2640
420035263011,1555
420035614004,1453
420035604002,971
420035604001,682
420035614003,1342
420034994003,1031
420034994002,731
420034850001,1135
420034900033,1829
420034911012,3637
420035003001,1307
420035003002,468
420035003004,1179
420035010001,1631
420035200021,1153
420035200023,1011
420035213013,906
420034340001,960
420034340002,905
420034507002,1431
420034507001,1489
420035614001,694
420034131003,1529
420034131004,2050
420034141012,1207
420034131001,980
420034131002,2136
420034141011,2219
420034141013,819
420034282001,541
420034292012,2545
420034292011,1936
420034301001,743
420034311002,1357
420034390001,1434
420034658003,847
420034658001,1365
420034710001,1285
420034723003,509
420034723002,907
420034571001,785
420034560012,2977
420034560042,3027
420034560041,1667
420034571002,688
420034572002,844
420034572004,836
420034572001,500
420034572003,1413
420034621002,609
420034621003,1868
420034621001,421
420034626001,467
420034626003,755
420034626002,1264
420034315004,614
420034315001,622
420034508002,351
420034508003,564
420034592021,747
420034639003,811
420035140002,1419
420034639001,1337
420034687002,577
420035094002,1415
420035152002,1209
420035152001,961
420035212003,1505
420030806002,658
420030806001,1478
420034980002,1338
420035120001,997
420035610001,622
420035610002,562
420034190003,1246
420034190001,1057
420034132013,1672
420034132011,878
420034520003,2075
420034520002,1854
420034520001,413
420034520004,1277
420034656001,921
420034656002,1669
420034751012,957
420034751014,1682
420034751011,1034
420034751013,1069
420034870001,784
420034870002,995
420034690001,892
420034690002,2340
420034644004,974
420034644001,204
420034704002,806
420034704001,868
420034721001,1299
420034736011,946
420034736013,1420
420034752002,971
420034752004,1826
420034881001,880
420034881002,1251
420034890011,703
420034890012,1362
420034927002,727
420034927003,871
420035151002,1366
420031403002,1047
420031516001,1254
420034160002,671
420034160001,896
420034211001,1204
420034211004,818
420034211002,832
420034211003,1745
420034294004,747
420034294003,1060
420034294002,1635
420034294001,804
420034302002,1112
420034302003,1069
420034302005,1015
420034511022,887
420034511021,1558
420035213012,1457
420030506002,235
420030506003,685
420031702001,506
420031702003,1098
420034020002,669
420034020004,605
420034020001,543
420034220004,2305
420034220001,1423
420031401001,982
420031401004,1960
420033103001,960
420034297001,1465
420034803001,663
420034550001,1548
420030203001,1020
420034803003,424
420034846003,712
420034846002,929
420034867002,696
420034869003,222
420034869002,482
420034884002,740
420034884003,586
420034885003,625
420034885001,717
420034885002,1491
420035041004,1331
420035041003,1159
420035041002,420
420035041005,1242
420035041001,759
420035100001,908
420035100002,847
420034771002,779
420034771001,1199
420034801021,1258
420034801022,1057
420034845004,1861
420034845003,1156
420030103002,3412
420030103001,2510
420030201004,873
420030201003,532
420030402001,771
420030406001,2121
420031016001,1159
420031302002,1058
420031405001,591
420030603002,1046
420030807001,928
420031005001,640
420031005002,1231
420034271001,1957
420031115003,574
420031115001,641
420034271002,1900
420034293004,797
420034293001,1755
420034293002,1427
420034324002,844
420034734022,477
420034734023,1825
420034736022,2413
420034736024,1058
420034754021,1132
420034754022,1780
420034801014,2508
420034801012,1064
420034801013,1158
420034801011,621
420034810003,1623
420034810004,678
420034810001,515
420034810002,524
420034883001,2092
420034886002,564
420034886004,2501
420034886001,728
420034950001,1979
420034950002,1342
420035625004,1398
420035626001,195
420035626003,1004
420035626004,430
420035214011,1916
420035214012,917
420035512002,1116
420035512003,1013
420035627001,566
420035523001,400
420035523003,1205
420035606002,582
420035627002,1478
420035628001,528
420035628002,974
420035629001,516
420035629002,481
420035629003,843
420035630001,1147
420035630002,655
420035630003,743
420035630004,568
420035631001,912
420035631002,2499
420035631003,352
420035632001,275
420035632003,897
420035633001,701
420035638001,696
420035638002,1826
420035638004,83
420035638005,576
420035606001,281
420034600021,1097
420034600023,567
420034600022,1875
420034734021,1139
420034267002,1599
420034267001,687
420034268003,1272
420034268002,2707
420035240002,1110
420035240001,760
420035520002,653
420035520003,355
420035520001,506
420034912001,1971
420034843002,395
420034843003,1155
420034868002,885
420034882002,749
420034882003,947
420034961011,1450
420039822001,4619
420034752001,981
420034753014,849
420034773004,951
420034773005,1321
420034782002,2367
420034804002,849
420034846001,558
420034884004,1957
420034890021,814
420034890022,1199
420034890023,1232
420034890024,462
420034900021,1097
420034900022,691
420034900023,1816
420034900031,877
420034970001,1057
420035154011,739
420035154012,802
420035154013,656
420035213024,532
420035220001,788
420035220002,1710
420035261014,1426
420035616002,729
420035616003,813
420035617001,226
420035617002,688
420035619002,1331
420035620001,1258
420035620003,586
420035623001,214
420035623003,737
420035623004,292
420035623006,462
420035624001,1350
420035624002,320
420034530044,1107
420034580004,1660
420034690003,1681
420034705011,2048
420034705021,1524
420034705022,1418
420034741022,1526
420034742033,2565
420035639001,735
420035639003,756
420035641002,454
420035639004,1093
420035640002,2357
420035640003,447
420035642001,406
420035642002,802
420035642003,916
420035644001,682
420035644002,1189
420035644003,1253
420035644004,1279
420035644005,767
420035644007,0
420035645001,1588
420035645003,501
420039800001,0
420039803001,0
420039804001,0
420039805001,9
420039806001,11
420039807001,4
420039808001,0
420039809001,1652
420039810001,0
420039811001,0
420039812001,0
420039818001,226
420034511051,994
420034511052,1057
420034513004,774
420034530031,1347
420034530041,1619
420034530042,1842
420035625002,213
420035624004,220
420035625001,178
420030103004,399
420030103003,347
420030201006,620
420030404002,1540
420030709004,969
420030802002,694
420031014002,601
420031018002,1277
420031401003,287
420031516002,787
420031702004,935
420032023004,1193
420034141014,983
420034212004,914
420034511041,3291
420034724002,784
420034772001,1009
420034772003,577
420032022002,834
420032715002,1174
420032901003,718
420032904003,788
420033001006,486
420033001002,877
420034012001,390
420034731004,690
420034753011,831
420034753031,1809
420031807001,654
420031911001,1097
420032107001,1309
420032602002,956
420032703001,1476
420033206001,1170
420035263024,1026
420034035004,658
420034035001,802
420034070011,844
420034110003,3640
420034263001,1590
420034732003,1254
420034733001,1048
420034733005,485
420034734013,1017
420034735002,850
420034742011,2458
420034080012,2391
420034080021,4050
420031408001,1952
420031106002,748
420031114001,569
420031301003,272
420031706001,465
420034962004,527
420034962005,1083
420035129001,602
420034230002,1067
420034250001,775
420034250002,999
420034264004,1390
420034281001,595
420034773001,1147
420034790001,911
420034802002,521
420034900043,806
420035151001,758
420031915001,593
420032701001,1814
420033204002,667
420034070022,1133
420034560032,3080
420030703002,744
420035211003,2152
420035232002,1056
420035521001,983
420032609001,1363
420032503001,1076
420034120021,3019
420030405001,1671
420030705001,1351
420031017002,832
420031920004,598
420032814002,1806
420033207002,450
420034050002,522
420034781003,1213
420035030021,838
420035030024,975
420034900025,613
420031919002,760
420034323002,1090
420030409003,932
420031608001,377
420031608002,838
420031304002,343
420034142002,1024
420034270002,885
420034314001,1903
420034370001,3799
420034591023,2457
420030605001,749
420035138003,92
420035213021,1260
420035215003,632
420035237011,714
420035237014,802
420035238001,1073
420032620001,1151
420032607002,1109
420034455002,1572
420034470001,1593
420034592012,1753
420034600011,2998
420034643004,725
420034133001,1654
420034150012,1621
420034296002,1070
420030708002,1296
420031102004,1470
420031411001,1309
420035235021,1459
420034591011,1793
420034703002,2326
420034771003,1337
420034292023,2020
420035003003,770
420034911011,3151
420035200022,856
420035213011,625
420034282002,1524
420034301002,1352
420034311001,1810
420034658002,1037
420034723001,576
420034724001,1047
420034626004,876
420034315003,898
420034315002,992
420034508001,1752
420034639002,541
420035094003,518
420035140001,681
420035212002,711
420035611001,993
420034132012,1081
420034980001,1150
420035120002,1415
420034190002,740
420034741011,2133
420034644003,1287
420034704003,1242
420034721002,990
420034736012,1394
420034752003,1137
420034890013,2412
420034927001,551
420035153001,681
420035200011,1484
420035214023,1121
420035233004,1435
420031405003,823
420035236001,2059
420035262011,1340
420035262022,2088
420031413003,2295
420035522001,970
420034090001,4348
420030709001,1680
420031011002,498
420031207002,455
420035524002,1227
420035615003,713
420031402001,1013
420031404001,740
420032815001,408
420034754013,821
420034761004,1577
420034761001,481
420034804004,961
420034838002,1217
420035509002,1119
420034928001,1129
420035070001,903
420035094004,862
420031414004,1689
420031414002,531
420035220003,732
420035235013,1319
420035519001,489
420032023001,992
420032708001,675
420034100001,1201
420034134002,1358
420034212003,336
420030706002,1148
420030809002,835
420030901001,1365
420031303002,472
420031803003,652
420031914001,1427
420031918003,586
420031918001,886
420032614004,515
420032614002,387
420032507001,608
420034272002,963
420030902001,963
420030510001,858
420031014003,571
420031203002,649
420031406002,970
420034295003,485
420030501002,421
420030305002,919
420035234003,670
420035234005,508
420035234004,636
420035614002,809
420034994001,851
420034900032,1201
420034762003,1104
420034782001,1196
420034845002,1002
420034886003,1060
420035616001,307
420035616004,350
420035619001,1210
420035620002,916
420035623002,1069
420035623005,492
420035624003,203
420031403001,811
420034302001,716
420034302004,633
420035213014,1035
420030506001,1116
420031702002,801
420034020003,1386
420034220002,810
420034220003,793
